name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
ysc_QuestionAnsweringSystem,0822082044,SUCCESS,SUCCESS,2.212,0,0,0,0
ysc_QuestionAnsweringSystem,0820095722,SUCCESS,SUCCESS,2.32,0,0,0,0
ysc_QuestionAnsweringSystem,0818134515,SUCCESS,SUCCESS,2.275,0,0,0,0
Bukkit_Bukkit,0822082044,SUCCESS,SUCCESS,1.843,0.394,906,38,0
Bukkit_Bukkit,0820095722,SUCCESS,SUCCESS,1.83,0.435,906,38,0
Bukkit_Bukkit,0818134515,SUCCESS,SUCCESS,1.833,0.4090000000000001,906,38,0
asterisk-java_asterisk-java,0822082044,SUCCESS,SUCCESS,11.894,8.645,221,40,0
asterisk-java_asterisk-java,0820095722,SUCCESS,SUCCESS,11.789,8.655000000000001,221,40,0
asterisk-java_asterisk-java,0818134515,SUCCESS,SUCCESS,11.618,8.636000000000003,221,40,0
hazelcast_hazelcast,0822082044,SUCCESS,SUCCESS,5340,16376.102000000008,16840,1294,0
hazelcast_hazelcast,0820095722,SUCCESS,SUCCESS,5340,16404.08400000004,16840,1294,0
hazelcast_hazelcast,0818134515,SUCCESS,SUCCESS,5340,16377.462999999996,16840,1294,0
google_openrtb-doubleclick,0822082044,FAILURE,FAILURE,0.867,0,0,0,0
google_openrtb-doubleclick,0820095722,FAILURE,FAILURE,0.912,0,0,0,0
google_openrtb-doubleclick,0818134515,FAILURE,FAILURE,0.851,0,0,0,0
vaadin_framework,0822082044,FAILURE,FAILURE,208,42.051,3308,484,0
vaadin_framework,0820095722,FAILURE,FAILURE,206,40.73,3308,484,0
vaadin_framework,0818134515,FAILURE,FAILURE,210,46.97999999999999,3308,484,0
jcabi_jcabi-github,0822082044,SUCCESS,SUCCESS,17.101,231.57700000000006,642,158,0
jcabi_jcabi-github,0820095722,SUCCESS,SUCCESS,16.386,253.60599999999997,642,158,0
jcabi_jcabi-github,0818134515,SUCCESS,SUCCESS,18.023,280.71799999999996,642,158,0
sunysen_naivechain,0829090641,SUCCESS,SUCCESS,1.006,0.0,0,1,0
sunysen_naivechain,0829191149,SUCCESS,SUCCESS,0.97,0.0,0,1,0
sunysen_naivechain,0830044330,SUCCESS,SUCCESS,1.031,0.0,0,1,0
duydo_elasticsearch-analysis-vietnamese,0822082044,FAILURE,FAILURE,0.497,0,0,0,0
duydo_elasticsearch-analysis-vietnamese,0820095722,FAILURE,FAILURE,0.592,0,0,0,0
duydo_elasticsearch-analysis-vietnamese,0818134515,FAILURE,FAILURE,0.519,0,0,0,0
julianhyde_sqlline,0822082044,SUCCESS,?,0,0,0,0,0
julianhyde_sqlline,0820095722,SUCCESS,?,0,0,0,0,0
julianhyde_sqlline,0818134515,SUCCESS,?,0,0,0,0,0
ua-parser_uap-java,0829090641,SUCCESS,FAILURE,1.261,0.082,35,5,26
ua-parser_uap-java,0829191149,SUCCESS,FAILURE,1.225,0.076,35,5,26
ua-parser_uap-java,0830044330,SUCCESS,FAILURE,1.269,0.078,35,5,26
zhangxd1989_spring-boot-cloud,0829090641,SUCCESS,FAILURE,22.384,3.433,4,2,1
zhangxd1989_spring-boot-cloud,0829191149,SUCCESS,FAILURE,22.846,3.457,4,2,1
zhangxd1989_spring-boot-cloud,0830044330,SUCCESS,FAILURE,21.764,3.3089999999999997,4,2,1
Asquera_elasticsearch-http-basic,0822082044,FAILURE,FAILURE,1.827,0,0,0,0
Asquera_elasticsearch-http-basic,0820095722,FAILURE,FAILURE,1.837,0,0,0,0
Asquera_elasticsearch-http-basic,0818134515,FAILURE,FAILURE,1.84,0,0,0,0
stefanbirkner_system-rules,0822082044,SUCCESS,SUCCESS,7.176,1.8099999999999998,231,16,0
stefanbirkner_system-rules,0820095722,SUCCESS,SUCCESS,7.032,1.791,231,16,0
stefanbirkner_system-rules,0818134515,SUCCESS,SUCCESS,6.999,1.794,231,16,0
soabase_exhibitor,0822082044,SUCCESS,SUCCESS,43.791,40.529,52,1,0
soabase_exhibitor,0820095722,SUCCESS,SUCCESS,42.015,38.7,52,1,0
soabase_exhibitor,0818134515,SUCCESS,SUCCESS,44.101,40.938,52,1,0
hector-client_hector,0822082044,SUCCESS,FAILURE,433,322.08100000000013,322,70,6
hector-client_hector,0818134515,SUCCESS,FAILURE,449,338.12700000000007,322,70,6
hector-client_hector,0816180012,SUCCESS,FAILURE,411,300.88500000000005,322,70,6
jclagache_spring-data-mybatis,0829090641,SUCCESS,SUCCESS,18.158,0.40800000000000003,7,2,0
jclagache_spring-data-mybatis,0829191149,SUCCESS,SUCCESS,17.335,0.402,7,2,0
jclagache_spring-data-mybatis,0830044330,SUCCESS,SUCCESS,18.938,0.423,7,2,0
Pablissimo_SonarTsPlugin,0829090641,SUCCESS,SUCCESS,4.922,2.419,113,17,0
Pablissimo_SonarTsPlugin,0829191149,SUCCESS,SUCCESS,4.994,2.457,113,17,0
Pablissimo_SonarTsPlugin,0830044330,SUCCESS,SUCCESS,4.913,2.398,113,17,0
xiaowei1118_java_server,0829090641,SUCCESS,SUCCESS,2.827,0,0,0,0
xiaowei1118_java_server,0829191149,SUCCESS,SUCCESS,2.79,0,0,0,0
xiaowei1118_java_server,0830044330,SUCCESS,SUCCESS,2.931,0,0,0,0
awslabs_dynamodb-janusgraph-storage-backend,0829090641,SUCCESS,SUCCESS,3.103,0,0,0,0
awslabs_dynamodb-janusgraph-storage-backend,0829191149,SUCCESS,SUCCESS,3.043,0,0,0,0
awslabs_dynamodb-janusgraph-storage-backend,0830044330,SUCCESS,SUCCESS,3.237,0,0,0,0
LiveRamp_hank,0831113146,SUCCESS,FAILURE,190,182.773,220,70,3
LiveRamp_hank,0822082044,SUCCESS,SUCCESS,159,151.76900000000003,220,70,0
LiveRamp_hank,0820095722,SUCCESS,SUCCESS,161,153.00000000000003,220,70,0
apache_apex-core,0822082044,SUCCESS,FAILURE,463,445.1609999999999,431,77,5
apache_apex-core,0820095722,SUCCESS,FAILURE,461,443.77500000000003,431,77,5
apache_apex-core,0818134515,SUCCESS,FAILURE,462,444.13800000000003,431,77,5
benas_jql,0822082044,SUCCESS,SUCCESS,9.195,0.406,1,1,0
benas_jql,0820095722,SUCCESS,SUCCESS,8.62,0.432,1,1,0
benas_jql,0818134515,SUCCESS,SUCCESS,8.881,0.401,1,1,0
jcabi_jcabi-ssh,0822082044,SUCCESS,SUCCESS,9.499,14.604,9,6,0
jcabi_jcabi-ssh,0820095722,SUCCESS,SUCCESS,5.182,9.565999999999999,9,6,0
jcabi_jcabi-ssh,0818134515,SUCCESS,SUCCESS,5.225,9.602,9,6,0
googleads_googleads-java-lib,0822082044,SUCCESS,SUCCESS,68,56.771,5045,170,0
googleads_googleads-java-lib,0820095722,SUCCESS,SUCCESS,67,56.785,5045,170,0
googleads_googleads-java-lib,0818134515,SUCCESS,SUCCESS,68,56.93099999999996,5045,170,0
fluent_fluent-logger-java,0822082044,SUCCESS,SUCCESS,36.179,34.81399999999999,18,5,0
fluent_fluent-logger-java,0820095722,SUCCESS,SUCCESS,36.475,35.125,18,5,0
fluent_fluent-logger-java,0818134515,SUCCESS,SUCCESS,35.992,34.611999999999995,18,5,0
allegro_grunt-maven-plugin,0822082044,SUCCESS,SUCCESS,3.422,0.148,9,1,0
allegro_grunt-maven-plugin,0820095722,SUCCESS,SUCCESS,3.484,0.15,9,1,0
allegro_grunt-maven-plugin,0818134515,SUCCESS,SUCCESS,3.537,0.151,9,1,0
apache_jackrabbit,0831113146,SUCCESS,SUCCESS,403,381.27899999999994,4558,130,0
apache_jackrabbit,0820095722,SUCCESS,SUCCESS,403,383.7339999999998,4558,130,0
apache_jackrabbit,0818134515,SUCCESS,SUCCESS,398,374.77399999999966,4558,130,0
danieldk_dictomaton,0822082044,SUCCESS,SUCCESS,8.056,6.4079999999999995,221,11,0
danieldk_dictomaton,0820095722,SUCCESS,SUCCESS,8.105,6.433000000000001,221,11,0
danieldk_dictomaton,0818134515,SUCCESS,SUCCESS,8.204,6.548,221,11,0
spring-cloud_spring-cloud-bus,0829090641,SUCCESS,SUCCESS,12.292,6.7090000000000005,45,7,0
spring-cloud_spring-cloud-bus,0829191149,SUCCESS,SUCCESS,11.692,6.465999999999999,45,7,0
spring-cloud_spring-cloud-bus,0830044330,SUCCESS,SUCCESS,12.282,6.6579999999999995,45,7,0
vbauer_caesar,0822082044,SUCCESS,SUCCESS,3.995,1.3429999999999997,53,12,0
vbauer_caesar,0820095722,SUCCESS,SUCCESS,4.076,1.3919999999999997,53,12,0
vbauer_caesar,0818134515,SUCCESS,SUCCESS,4.072,1.382,53,12,0
cbeust_testng-eclipse,0829090641,SUCCESS,SUCCESS,54.576,0,0,0,0
cbeust_testng-eclipse,0829191149,?,SUCCESS,899,0,0,0,0
cbeust_testng-eclipse,0830044330,SUCCESS,SUCCESS,55.259,0,0,0,0
OpenHFT_Java-Lang,0822082044,?,?,0,0,0,0,0
OpenHFT_Java-Lang,0820095722,?,?,0,0,0,0,0
OpenHFT_Java-Lang,0818134515,?,?,0,0,0,0,0
jenkinsci_java-client-api,0822082044,SUCCESS,SUCCESS,2.784,0.42000000000000004,69,10,0
jenkinsci_java-client-api,0820095722,SUCCESS,SUCCESS,2.699,0.396,69,10,0
jenkinsci_java-client-api,0818134515,SUCCESS,SUCCESS,2.751,0.433,69,10,0
hibernate_hibernate-ogm,0822082044,SUCCESS,SUCCESS,173,132.114,896,242,0
hibernate_hibernate-ogm,0820095722,SUCCESS,SUCCESS,169,128.409,896,242,0
hibernate_hibernate-ogm,0818134515,SUCCESS,SUCCESS,170,131.184,896,242,0
vaadin_dashboard-demo,0822082044,SUCCESS,SUCCESS,3.787,0,0,0,0
vaadin_dashboard-demo,0820095722,SUCCESS,SUCCESS,4.106,0,0,0,0
vaadin_dashboard-demo,0818134515,SUCCESS,SUCCESS,3.997,0,0,0,0
wso2_product-apim,0829090641,SUCCESS,SUCCESS,29.137,0.245,0,1,0
wso2_product-apim,0829191149,SUCCESS,SUCCESS,11.855,0.237,0,1,0
wso2_product-apim,0830044330,SUCCESS,SUCCESS,12.034,0.249,0,1,0
linkedin_pinot,0822082044,SUCCESS,SUCCESS,3457,2972.2149999999992,637,222,0
linkedin_pinot,0820095722,SUCCESS,SUCCESS,3527,3043.497000000001,637,222,0
linkedin_pinot,0818134515,SUCCESS,SUCCESS,3501,3015.8640000000014,637,222,0
ps3mediaserver_ps3mediaserver,0822082044,FAILURE,FAILURE,0.812,0,0,0,0
ps3mediaserver_ps3mediaserver,0820095722,FAILURE,FAILURE,0.82,0,0,0,0
ps3mediaserver_ps3mediaserver,0818134515,FAILURE,FAILURE,0.827,0,0,0,0
bazaarvoice_jolt,0822082044,SUCCESS,SUCCESS,37.101,1.075,19,3,0
bazaarvoice_jolt,0820095722,SUCCESS,SUCCESS,39.135,1.096,19,3,0
bazaarvoice_jolt,0818134515,SUCCESS,SUCCESS,36.287,1.0470000000000002,19,3,0
vdurmont_emoji-java,0822082044,SUCCESS,SUCCESS,1.242,0.142,58,3,0
vdurmont_emoji-java,0820095722,SUCCESS,SUCCESS,1.284,0.146,58,3,0
vdurmont_emoji-java,0818134515,SUCCESS,SUCCESS,1.27,0.145,58,3,0
frohoff_ysoserial,0822082044,SUCCESS,FAILURE,5.324,3.534,30,2,3
frohoff_ysoserial,0820095722,SUCCESS,FAILURE,6.483,4.708,30,2,3
frohoff_ysoserial,0818134515,SUCCESS,FAILURE,5.281,3.507,30,2,3
lejon_T-SNE-Java,0829090641,SUCCESS,SUCCESS,195,193.91199999999998,20,3,0
lejon_T-SNE-Java,0829191149,SUCCESS,SUCCESS,212,211.45,20,3,0
lejon_T-SNE-Java,0830044330,SUCCESS,SUCCESS,206,204.844,20,3,0
usc-isi-i2_Web-Karma,0822082044,SUCCESS,SUCCESS,35.714,25.392,43,17,0
usc-isi-i2_Web-Karma,0820095722,SUCCESS,SUCCESS,36.859,26.528999999999996,43,17,0
usc-isi-i2_Web-Karma,0818134515,SUCCESS,SUCCESS,39.582,29.525999999999996,43,17,0
ktoso_maven-git-commit-id-plugin,0822082044,SUCCESS,SUCCESS,14.281,11.133999999999999,126,15,0
ktoso_maven-git-commit-id-plugin,0820095722,SUCCESS,SUCCESS,14.443,11.373,126,15,0
ktoso_maven-git-commit-id-plugin,0818134515,SUCCESS,SUCCESS,13.924,10.744,126,15,0
coolcooldee_sloth,0822082044,SUCCESS,SUCCESS,1.146,0,0,0,0
coolcooldee_sloth,0820095722,SUCCESS,SUCCESS,1.196,0,0,0,0
coolcooldee_sloth,0818134515,SUCCESS,SUCCESS,1.079,0,0,0,0
spring-cloud_spring-cloud-config,0822082044,SUCCESS,FAILURE,66,50.840999999999994,271,44,11
spring-cloud_spring-cloud-config,0820095722,SUCCESS,FAILURE,66,50.89299999999999,271,44,11
spring-cloud_spring-cloud-config,0818134515,SUCCESS,FAILURE,65,49.827,271,44,11
facebook_facebook-java-ads-sdk,0829090641,SUCCESS,SUCCESS,1.174,0,0,0,0
facebook_facebook-java-ads-sdk,0829191149,SUCCESS,SUCCESS,1.086,0,0,0,0
facebook_facebook-java-ads-sdk,0830044330,SUCCESS,SUCCESS,1.107,0,0,0,0
iotaledger_iri,0829090641,SUCCESS,SUCCESS,9.747,6.135000000000002,148,19,0
iotaledger_iri,0829191149,SUCCESS,SUCCESS,9.708,6.04,148,19,0
iotaledger_iri,0830044330,SUCCESS,SUCCESS,9.996,6.278,148,19,0
GoClipse_goclipse,0822082044,SUCCESS,SUCCESS,26.648,0,0,0,0
GoClipse_goclipse,0820095722,SUCCESS,SUCCESS,29.193,0,0,0,0
GoClipse_goclipse,0818134515,SUCCESS,SUCCESS,26.74,0,0,0,0
deeplearning4j_rl4j,0822082044,FAILURE,FAILURE,1.57,0,0,0,0
deeplearning4j_rl4j,0820095722,FAILURE,FAILURE,1.617,0,0,0,0
deeplearning4j_rl4j,0818134515,FAILURE,FAILURE,1.588,0,0,0,0
javaparser_javaparser,0822082044,SUCCESS,SUCCESS,16.36,5.579000000000001,1209,88,0
javaparser_javaparser,0820095722,SUCCESS,SUCCESS,16.55,5.7419999999999956,1209,88,0
javaparser_javaparser,0818134515,SUCCESS,SUCCESS,16.798,5.717999999999999,1209,88,0
zeromq_jzmq,0822082044,SUCCESS,FAILURE,3.322,0.591,40,1,33
zeromq_jzmq,0820095722,SUCCESS,FAILURE,3.307,0.618,40,1,33
zeromq_jzmq,0818134515,SUCCESS,FAILURE,3.262,0.6,40,1,33
walkmod_walkmod-core,0829090641,SUCCESS,SUCCESS,301,300.145,141,10,0
walkmod_walkmod-core,0829191149,SUCCESS,SUCCESS,61,59.986000000000004,141,10,0
walkmod_walkmod-core,0830044330,SUCCESS,SUCCESS,61,59.842,141,10,0
elasticfence_elasticsearch-http-user-auth,0829090641,SUCCESS,SUCCESS,1.56,0.224,3,2,0
elasticfence_elasticsearch-http-user-auth,0829191149,SUCCESS,SUCCESS,1.63,0.203,3,2,0
elasticfence_elasticsearch-http-user-auth,0830044330,SUCCESS,SUCCESS,1.613,0.21,3,2,0
Red5_red5-server,0822082044,SUCCESS,SUCCESS,1.358,0,0,0,0
Red5_red5-server,0820095722,SUCCESS,SUCCESS,1.364,0,0,0,0
Red5_red5-server,0818134515,SUCCESS,SUCCESS,1.383,0,0,0,0
alibaba_yugong,0829090641,SUCCESS,SUCCESS,2.85,0,0,0,0
alibaba_yugong,0829191149,SUCCESS,SUCCESS,2.91,0,0,0,0
alibaba_yugong,0830044330,SUCCESS,SUCCESS,2.794,0,0,0,0
strapdata_elassandra,0829090641,SUCCESS,FAILURE,769,608.6639999999994,2993,534,1
strapdata_elassandra,0829191149,SUCCESS,FAILURE,795,635.0290000000003,2993,534,1
strapdata_elassandra,0830044330,SUCCESS,FAILURE,792,632.0550000000006,2993,534,1
Steveice10_MCProtocolLib,0822082044,SUCCESS,SUCCESS,4.163,0.379,7,3,0
Steveice10_MCProtocolLib,0820095722,SUCCESS,SUCCESS,4.111,0.363,7,3,0
Steveice10_MCProtocolLib,0818134515,SUCCESS,SUCCESS,4.153,0.34,7,3,0
apache_bookkeeper,0822082044,FAILURE,FAILURE,5.862,0.085,1,1,0
apache_bookkeeper,0820095722,FAILURE,FAILURE,5.788,0.087,1,1,0
apache_bookkeeper,0818134515,FAILURE,FAILURE,5.778,0.096,1,1,0
RuedigerMoeller_fast-serialization,0822082044,SUCCESS,SUCCESS,1.207,0,0,0,0
RuedigerMoeller_fast-serialization,0820095722,SUCCESS,SUCCESS,1.164,0,0,0,0
RuedigerMoeller_fast-serialization,0818134515,SUCCESS,SUCCESS,1.236,0,0,0,0
apache_ranger,0829090641,SUCCESS,FAILURE,286,235.634,933,89,0
apache_ranger,0829191149,SUCCESS,FAILURE,285,234.42399999999986,933,89,0
apache_ranger,0830044330,SUCCESS,FAILURE,1383,1332.629999999999,933,89,1
graphaware_neo4j-framework,0822082044,SUCCESS,FAILURE,205,183.86100000000005,543,114,24
graphaware_neo4j-framework,0820095722,SUCCESS,FAILURE,206,184.34399999999997,543,114,24
graphaware_neo4j-framework,0818134515,SUCCESS,FAILURE,206,184.99400000000003,543,114,24
codingXiaxw_seckill,0822082044,FAILURE,FAILURE,1.158,0,0,0,0
codingXiaxw_seckill,0820095722,FAILURE,FAILURE,1.323,0,0,0,0
codingXiaxw_seckill,0818134515,FAILURE,FAILURE,1.21,0,0,0,0
olivergierke_rest-microservices,0822082044,SUCCESS,SUCCESS,20.83,0.32599999999999996,2,2,0
olivergierke_rest-microservices,0820095722,SUCCESS,SUCCESS,20.552,0.356,2,2,0
olivergierke_rest-microservices,0818134515,SUCCESS,SUCCESS,20.855,0.31699999999999995,2,2,0
eclipse_paho.mqtt.java,0831113146,SUCCESS,FAILURE,990,967.7150000000001,58,15,1
eclipse_paho.mqtt.java,0818134515,SUCCESS,SUCCESS,712,690.8530000000001,58,15,0
eclipse_paho.mqtt.java,0816180012,SUCCESS,SUCCESS,846,824.9150000000001,58,15,0
caelum_vraptor,0822082044,FAILURE,FAILURE,9.149,6.6000000000000005,1139,164,0
caelum_vraptor,0820095722,FAILURE,FAILURE,9.901,7.325999999999999,1139,164,0
caelum_vraptor,0818134515,FAILURE,FAILURE,9.347,6.821999999999994,1139,164,0
dsyer_spring-boot-thin-launcher,0829090641,?,?,0,0,0,0,0
dsyer_spring-boot-thin-launcher,0829191149,?,?,0,0,0,0,0
dsyer_spring-boot-thin-launcher,0830044330,?,?,0,0,0,0,0
eclipse_eclipse.jdt.ls,0822082044,?,?,0,0,0,0,0
eclipse_eclipse.jdt.ls,0820095722,?,?,0,0,0,0,0
eclipse_eclipse.jdt.ls,0818134515,?,?,0,0,0,0,0
networknt_light-java,0822082044,SUCCESS,SUCCESS,53.922,78.22900000000003,341,73,0
networknt_light-java,0820095722,SUCCESS,SUCCESS,52.945,76.24700000000004,341,73,0
networknt_light-java,0818134515,SUCCESS,SUCCESS,53.545,79.75900000000003,341,73,0
JakubDziworski_Enkel-JVM-language,0822082044,SUCCESS,SUCCESS,5.784,0.8420000000000001,27,9,0
JakubDziworski_Enkel-JVM-language,0820095722,SUCCESS,SUCCESS,5.796,0.788,27,9,0
JakubDziworski_Enkel-JVM-language,0818134515,SUCCESS,SUCCESS,5.634,0.8740000000000001,27,9,0
jenkinsci_docker-slaves-plugin,0822082044,SUCCESS,SUCCESS,28.688,16.222,19,1,0
jenkinsci_docker-slaves-plugin,0820095722,SUCCESS,SUCCESS,28.706,16.631,19,1,0
jenkinsci_docker-slaves-plugin,0818134515,SUCCESS,SUCCESS,29.073,16.822,19,1,0
ihaolin_wepay,0822082044,SUCCESS,FAILURE,1.091,0.015,10,1,10
ihaolin_wepay,0820095722,SUCCESS,FAILURE,1.117,0.015,10,1,10
ihaolin_wepay,0818134515,SUCCESS,FAILURE,1.091,0.015,10,1,10
RaiMan_SikuliX-2014,0822082044,SUCCESS,SUCCESS,5.992,0,0,0,0
RaiMan_SikuliX-2014,0820095722,SUCCESS,SUCCESS,5.977,0,0,0,0
RaiMan_SikuliX-2014,0818134515,SUCCESS,SUCCESS,5.928,0,0,0,0
reficio_p2-maven-plugin,0822082044,SUCCESS,SUCCESS,9.283,1.274,32,7,0
reficio_p2-maven-plugin,0820095722,SUCCESS,SUCCESS,9.47,1.281,32,7,0
reficio_p2-maven-plugin,0818134515,SUCCESS,SUCCESS,9.389,1.2650000000000001,32,7,0
apache_maven,0822082044,SUCCESS,FAILURE,1.586,0,0,0,0
apache_maven,0820095722,SUCCESS,FAILURE,1.605,0,0,0,0
apache_maven,0818134515,SUCCESS,FAILURE,1.655,0,0,0,0
javaee_glassfish,0829090641,FAILURE,FAILURE,276,4.954,29,5,0
javaee_glassfish,0829191149,FAILURE,FAILURE,25.872,6.460000000000001,28,4,0
javaee_glassfish,0830044330,FAILURE,FAILURE,24.449,4.71,28,4,0
eclipse_leshan,0822082044,SUCCESS,SUCCESS,16.583,28.032,250,30,0
eclipse_leshan,0820095722,SUCCESS,SUCCESS,16.956,27.591,250,30,0
eclipse_leshan,0818134515,SUCCESS,SUCCESS,16.771,27.834999999999997,250,30,0
wildfly_quickstart,0822082044,FAILURE,FAILURE,36.658,18.700000000000003,85,18,0
wildfly_quickstart,0820095722,FAILURE,FAILURE,36.031,18.503,85,18,0
wildfly_quickstart,0818134515,FAILURE,FAILURE,36.644,18.575000000000003,85,18,0
jplag_jplag,0822082044,SUCCESS,SUCCESS,7.897,0.609,19,2,0
jplag_jplag,0820095722,SUCCESS,SUCCESS,8.011,0.581,19,2,0
jplag_jplag,0818134515,SUCCESS,SUCCESS,7.961,0.604,19,2,0
hawkular_hawkular-apm,0829090641,FAILURE,FAILURE,52.518,40.73099999999999,567,80,0
hawkular_hawkular-apm,0829191149,FAILURE,FAILURE,52.524,40.665,567,80,0
hawkular_hawkular-apm,0830044330,FAILURE,FAILURE,52.146,40.373000000000005,567,80,0
vitalidze_chromecast-java-api-v2,0829090641,SUCCESS,SUCCESS,6.09,1.952,21,6,0
vitalidze_chromecast-java-api-v2,0829191149,SUCCESS,SUCCESS,5.926,1.931,21,6,0
vitalidze_chromecast-java-api-v2,0830044330,SUCCESS,SUCCESS,5.938,1.889,21,6,0
mikiobraun_jblas,0822082044,SUCCESS,SUCCESS,3.722,0.08900000000000002,120,14,0
mikiobraun_jblas,0820095722,SUCCESS,SUCCESS,3.712,0.095,120,14,0
mikiobraun_jblas,0818134515,SUCCESS,SUCCESS,3.816,0.08100000000000002,120,14,0
OpenGamma_Strata,0822082044,SUCCESS,SUCCESS,142,15.079,39,1,0
OpenGamma_Strata,0820095722,SUCCESS,SUCCESS,142,14.514,39,1,0
OpenGamma_Strata,0818134515,SUCCESS,SUCCESS,140,14.4,39,1,0
spring-projects_spring-data-commons,0822082044,SUCCESS,SUCCESS,23.184,11.223000000000003,2019,172,0
spring-projects_spring-data-commons,0820095722,SUCCESS,SUCCESS,23.347,11.362999999999996,2019,172,0
spring-projects_spring-data-commons,0818134515,SUCCESS,SUCCESS,23.164,11.267999999999999,2019,172,0
spring-projects_eclipse-integration-gradle,0822082044,?,?,0,0,0,0,0
spring-projects_eclipse-integration-gradle,0820095722,?,?,0,0,0,0,0
spring-projects_eclipse-integration-gradle,0818134515,?,?,0,0,0,0,0
BroadleafCommerce_BroadleafCommerce,0822082044,SUCCESS,SUCCESS,53.168,31.087999999999997,383,70,0
BroadleafCommerce_BroadleafCommerce,0820095722,SUCCESS,SUCCESS,50.997,29.66,383,70,0
BroadleafCommerce_BroadleafCommerce,0818134515,SUCCESS,SUCCESS,51.138,29.306000000000004,383,70,0
olivergierke_spring-restbucks,0822082044,SUCCESS,SUCCESS,20.718,12.958,33,13,0
olivergierke_spring-restbucks,0820095722,SUCCESS,SUCCESS,20.765,13.001999999999999,33,13,0
olivergierke_spring-restbucks,0818134515,SUCCESS,SUCCESS,20.955,13.013000000000002,33,13,0
PebbleTemplates_pebble,0822082044,SUCCESS,SUCCESS,4.519,3.0809999999999995,441,33,0
PebbleTemplates_pebble,0820095722,SUCCESS,SUCCESS,4.461,3.100999999999999,441,33,0
PebbleTemplates_pebble,0818134515,SUCCESS,SUCCESS,4.485,3.0789999999999997,441,33,0
yegor256_takes,0822082044,SUCCESS,SUCCESS,11.543,62.12999999999999,419,148,0
yegor256_takes,0820095722,SUCCESS,SUCCESS,11.081,61.806999999999995,419,148,0
yegor256_takes,0818134515,SUCCESS,SUCCESS,11.649,66.39699999999998,419,148,0
forcedotcom_wsc,0822082044,SUCCESS,SUCCESS,10.201,6.898,29,12,0
forcedotcom_wsc,0820095722,SUCCESS,SUCCESS,10.268,6.954999999999999,29,12,0
forcedotcom_wsc,0818134515,SUCCESS,SUCCESS,10.473,6.92,29,12,0
atomix_atomix,0822082044,SUCCESS,SUCCESS,473,260.293,56,3,0
atomix_atomix,0818134515,SUCCESS,SUCCESS,473,258.73199999999997,56,3,0
atomix_atomix,0816180012,SUCCESS,SUCCESS,477,266.007,56,3,0
apache_parquet-format,0822082044,FAILURE,FAILURE,0.486,0,0,0,0
apache_parquet-format,0820095722,FAILURE,FAILURE,0.505,0,0,0,0
apache_parquet-format,0818134515,FAILURE,FAILURE,0.51,0,0,0,0
SAMLRaider_SAMLRaider,0829090641,SUCCESS,SUCCESS,15.13,13.364,115,8,0
SAMLRaider_SAMLRaider,0829191149,SUCCESS,SUCCESS,18.032,16.226000000000003,115,8,0
SAMLRaider_SAMLRaider,0830044330,SUCCESS,SUCCESS,20.642,18.936,115,8,0
vmware_xenon,0814233256,FAILURE,FAILURE,401,373.93499999999995,713,82,1
vmware_xenon,0822082044,FAILURE,FAILURE,476,449.68800000000005,713,82,3
vmware_xenon,0820095722,FAILURE,FAILURE,1047,1019.5069999999996,713,82,10
vmware_xenon,0818134515,FAILURE,FAILURE,919,891.6080000000001,713,82,11
sqshq_PiggyMetrics,0829090641,SUCCESS,FAILURE,69,0.645,58,23,28
sqshq_PiggyMetrics,0829191149,SUCCESS,FAILURE,61,0.8090000000000003,58,23,28
sqshq_PiggyMetrics,0830044330,SUCCESS,FAILURE,63,0.7310000000000002,58,23,28
willowtreeapps_OAK,0822082044,FAILURE,FAILURE,1.465,0,0,0,0
willowtreeapps_OAK,0820095722,FAILURE,FAILURE,1.446,0,0,0,0
willowtreeapps_OAK,0818134515,FAILURE,FAILURE,1.397,0,0,0,0
gephi_gephi,0822082044,SUCCESS,SUCCESS,90,0,0,0,0
gephi_gephi,0820095722,SUCCESS,SUCCESS,90,0,0,0,0
gephi_gephi,0818134515,SUCCESS,SUCCESS,90,0,0,0,0
spring-projects_spring-ide,0822082044,?,?,0,0,0,0,0
spring-projects_spring-ide,0820095722,?,?,0,0,0,0,0
spring-projects_spring-ide,0818134515,?,?,0,0,0,0,0
clojure_clojure,0822082044,SUCCESS,SUCCESS,89,0,0,0,0
clojure_clojure,0820095722,SUCCESS,SUCCESS,89,0,0,0,0
clojure_clojure,0818134515,SUCCESS,SUCCESS,88,0,0,0,0
HuaweiBigData_StreamCQL,0822082044,SUCCESS,FAILURE,3.186,0.7480000000000004,387,112,20
HuaweiBigData_StreamCQL,0820095722,SUCCESS,FAILURE,3.265,0.7580000000000005,387,112,20
HuaweiBigData_StreamCQL,0818134515,SUCCESS,FAILURE,3.281,0.7350000000000003,387,112,20
atilika_kuromoji,0822082044,SUCCESS,SUCCESS,562,129.56500000000003,672,45,0
atilika_kuromoji,0820095722,SUCCESS,SUCCESS,564,131.27599999999998,672,45,0
atilika_kuromoji,0818134515,SUCCESS,SUCCESS,530,128.32399999999998,672,45,0
boundary_fasttuple,0829090641,SUCCESS,SUCCESS,4.281,0.473,18,5,0
boundary_fasttuple,0829191149,SUCCESS,SUCCESS,4.276,0.47200000000000003,18,5,0
